artist,name,id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Young Thug,Hot (feat. Gunna),5Z8HZM6iQMhhqyPcCGY5g9,2019-08-16,78,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4
Saweetie,My Type,5KBARWIxeMGkvUax9VtVC9,2019-03-29,78,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,126446,4
Jhené Aiko,B.S. (feat. H.E.R.),63wx9vdskaXbYxyDx4oJCZ,2020-03-06,78,0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-06,0.135,0.377,135.781,212867,4
Natti Natasha,Que Mal Te Fue,2btKz4s1XrMn5VHe7xZJpi,2020-06-01,78,0.782,0.706,7,-4.337,0,0.19,0.0941,0.000208,0.115,0.855,173.899,212907,4
Carly Pearce,I Hope You’re Happy Now,0Al3wN3keprGTSgG8NBwjr,2020-02-14,78,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4
Ali Gatie,Running On My Mind,0xEW9gPv5wNuS84pXGG3lc,2020-05-28,78,0.619,0.453,5,-7.697,1,0.0264,0.464,0.0,0.149,0.217,96.021,156722,4
Lil Tecca,Love Me,4e0FYxSROat25pH16zMTZI,2019-08-30,78,0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,117013,4
Lil Skies,Riot,3U3STxSn8EgiwtbgG7g6k1,2020-05-14,78,0.853,0.852,1,-5.063,1,0.201,0.0236,0.0,0.342,0.832,98.022,166458,4
Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,2018-09-07,78,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893,4
Justin Bieber,Forever (feat. Post Malone & Clever),2ZlCGeK30BLRNSPC832pNZ,2020-02-14,78,0.825,0.483,8,-5.746,0,0.08,0.538,1.48e-05,0.204,0.892,139.98,219933,4
Maroon 5,Girls Like You (feat. Cardi B),6FRLCMO5TUHTexlWo8ym1W,2018-05-30,78,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,235545,4
Drake,Pain 1993 (with Playboi Carti),6Kj17Afjo1OKJYpf5VzCeo,2020-05-01,78,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,149078,4
Gabby Barrett,I Hope,23T0OX7QOiIUFShSzbJ5Uo,2020-06-19,78,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,210773,4
Young Thug,The London (feat. J. Cole & Travis Scott),7DcvwMAiqKJQD1rrdfxSDx,2019-05-23,78,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4
LANY,if this is the last time,2ccNaerby1wXA993dY6XsR,2020-07-01,78,0.565,0.586,11,-7.726,1,0.0363,0.0175,0.0,0.204,0.43,147.986,203842,4
Nicky Jam,Te Robaré,4PJ3umtW1aWdfh5EITHc6T,2019-11-01,78,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4
DaBaby,PICK UP (feat. Quavo),5gNOINI5dXZVom2b36LMOd,2020-04-17,78,0.915,0.612,1,-4.535,1,0.407,0.0944,0.0,0.115,0.758,129.93,118547,4
The Weeknd,Save Your Tears,5QO79kh1waicV47BqGRL3g,2020-03-20,78,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,2019-02-22,78,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,4
Bazzi,Fantasy,1i36kkhmhBxf4lYJscg5zK,2018-04-12,78,0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,148230,4
Natti Natasha,La Mejor Versión de Mi - Remix,2dy3TKVDEbIeWxeIb8JWqZ,2019-10-04,78,0.735,0.712,11,-5.119,0,0.0326,0.732,0.0,0.302,0.894,131.938,229333,4
Anuel AA,Que Se Joda,5p3JJehpKHjr9pJT5eD2Lz,2020-05-29,78,0.624,0.888,2,-2.13,1,0.099,0.238,0.0,0.317,0.824,180.088,226160,4
Juice WRLD,Fast,6MjNilJCVKJq0LfFvo5jWJ,2019-03-08,78,0.623,0.608,1,-5.937,0,0.0434,0.426,0.0,0.105,0.263,84.98,208518,4
iann dior,gone girl,3iH29NcCxYgI5shlkZrUoB,2019-11-08,78,0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,136568,4
Banda MS de Sergio Lizárraga,Qué Maldición,2RxC2peY3FtrurYmbbmanr,2020-05-01,78,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,0.683,177.951,203360,4
Pop Smoke,Get Back,3DWjFSDEQ9IWz1mj449fB7,2020-02-07,78,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34e-05,0.517,0.566,142.006,108160,4
Alec Benjamin,Water Fountain,4IhKLu7Vk3j2TLmnFPl6To,2018-11-16,78,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893,4
Summer Walker,Girls Need Love,644rGY6maSElnKVsAg1gJj,2018-10-19,78,0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963,140760,4
Justin Bieber,Yummy,16wAOAZ2OkqoIDN7TpChjR,2020-02-14,78,0.676,0.506,9,-6.652,0,0.0958,0.345,0.0,0.118,0.497,145.842,208520,4
A Boogie Wit da Hoodie,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,2018-12-21,78,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449,4
Ava Max,Who's Laughing Now,73h4oe03sZy8bXfQLfnqMv,2020-07-30,78,0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,180348,4
Trippie Redd,1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,2018-11-09,78,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,175954,4
Tones And I,Bad Child,1qCmZnC1FUpNgOydIzqIPC,2020-03-11,78,0.756,0.554,6,-4.24,0,0.0342,0.402,0.0,0.158,0.596,117.992,221467,4
Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49,2018-09-07,78,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4
A Boogie Wit da Hoodie,Flood My Wrist (feat. Lil Uzi Vert),5Tj4faD9lGyMw8ZatUYR6G,2020-07-01,78,0.904,0.672,1,-6.544,1,0.197,0.00382,3e-06,0.138,0.398,139.984,180935,4
Future,Fine China,5274I4mUMnYczyeXkGDWZN,2018-10-19,78,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,141587,4
Dermot Kennedy,Giants,0l4AReW2LuX0yStPfgQgSR,2020-06-24,78,0.579,0.839,8,-5.409,0,0.0703,0.0145,3.04e-05,0.201,0.589,158.141,177173,4
Miley Cyrus,Slide Away,44ADyYoY5liaRa3EOAl4uf,2019-08-16,78,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,233654,4
Lady Gaga,Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,2018-10-05,78,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801,217213,4
YFN Lucci,Wet (She Got That…),4GurWpxvH3NoWz9f9wirPq,2020-02-14,78,0.695,0.642,1,-6.13,0,0.195,0.238,0.0,0.359,0.316,128.029,209848,4
Pop Smoke,Yea Yea,0bjgQ24UZGwKikldIyEOgf,2020-07-03,78,0.717,0.474,5,-8.383,0,0.403,0.0509,0.0,0.139,0.448,123.906,185804,4
Bazzi,Young & Alive,5RsKelNxucrDxgMbZ3vd3W,2020-03-05,78,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005,160465,4
Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,2018-10-05,78,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4
Beatking,Then Leave (feat. Queendome Come),2Xoc4gqPbBa3QHKpBLJ5l8,2020-03-27,78,0.912,0.568,2,-6.107,1,0.476,0.0656,0.000105,0.0521,0.491,140.968,151520,4
DaniLeigh,Easy - Remix,4CMrdHWqic0usIZfTrKoI3,2019-05-31,78,0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,186587,4
Post Malone,Saint-Tropez,05mDaV9Vb3wrzjF6OPZnhq,2019-09-06,78,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867,4
Maluma,HP,1LIqNVhaIgxXUt2eVoIQJ3,2019-05-17,78,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4
Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",4Yxc55NX3tAXC2mHRAhtcW,2019-11-27,77,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
Harry Styles,She,6SQLk9HSNketfgs2AyIiMs,2019-12-13,77,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,362653,3
Young T & Bugsey,Don't Rush (feat. DaBaby),3AMxuq6id3YGB57eWeheZQ,2020-06-12,77,0.959,0.508,2,-7.857,1,0.257,0.144,9.82e-05,0.136,0.346,107.998,201960,4
Niall Horan,Nice To Meet Ya,3cphb8kdsjElYR7r5icK3H,2019-10-04,77,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805,4
Lil Uzi Vert,That Way,5raTDhlbxFDnpn89bxArdH,2020-03-01,77,0.719,0.611,7,-5.01,0,0.0403,0.0582,0.0,0.155,0.489,129.962,212354,4
PARTYNEXTDOOR,LOYAL (feat. Drake),3LnJM1B5Mjgx5LfT9plXUU,2020-03-26,77,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,4
Dan + Shay,Speechless,3GJ4hzg4lrGwU51Y3VARbF,2018-06-22,77,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4
Jeremy Zucker,comethru (bonus track),1pV9TLnQdOHbvourRO7x4m,2020-04-17,77,0.795,0.18,0,-12.293,1,0.0608,0.59,0.0,0.621,0.611,94.02,181613,4
AJ Mitchell,Slow Dance,5FNS5Vj69AhRGJWjhrAd01,2019-08-09,77,0.692,0.443,1,-5.671,1,0.0386,0.214,0.0,0.06,0.363,127.899,178800,4
Megan Thee Stallion,Cash Shit (feat. DaBaby),2rMAtCaTj16NptyVfEIeAC,2019-05-17,77,0.921,0.635,1,-4.904,1,0.416,0.0218,0.0,0.0946,0.549,130.028,192540,4
NLE Choppa,Narrow Road (feat. Lil Baby),3GZd1aDsgKL71Kt3VIp0hc,2020-07-30,77,0.614,0.553,7,-8.225,1,0.169,0.0306,0.0,0.203,0.161,159.999,240297,4
Tate McRae,stupid,4k3uABcX9iaGlt5pRJhumi,2019-12-06,77,0.673,0.579,0,-6.029,0,0.0392,0.0692,8.61e-05,0.186,0.262,96.009,172916,4
SAYGRACE,Boys Ain't Shit,6vzLbfskWigBsCzNdB0kfE,2019-10-18,77,0.826,0.616,1,-4.729,0,0.137,0.435,0.00631,0.334,0.842,102.996,175884,4
Harry Styles,To Be So Lonely,5JiH89mHrv9oWHlD0T326z,2019-12-13,77,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,192080,4
Gunna,RELENTLESS (feat. Lil Uzi Vert),6nDSLDomNqfet6w0r1GHAz,2020-07-24,77,0.881,0.517,4,-8.916,1,0.308,0.0115,0.0,0.151,0.786,115.084,168107,4
French Montana,Cold (feat. Tory Lanez),5wMh9hhqKQ4JfqLuvqAC7s,2020-05-01,77,0.881,0.785,2,-5.4,1,0.102,0.0121,0.0,0.0849,0.178,105.972,219465,4
Rain Recordings,Forest Rain,6ADPydLM8fmi6fjO9ZXAb8,2019-09-06,77,0.0771,1.0,3,-16.54,0,0.0508,0.902,0.613,0.845,1e-05,171.623,170000,4
Harry Styles,Fine Line,6VzcQuzTNTMFnJ6rBSaLH9,2019-12-13,77,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4
BENEE,Glitter,23TPP1eeElFfvYVznskwCY,2019-06-28,77,0.801,0.589,7,-5.157,1,0.0485,0.0863,0.0,0.162,0.58,116.934,180147,4
Normani,Motivation,0rIAC4PXANcKmitJfoqmVm,2019-08-16,77,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,4
NOTD,So Close,7FjZU7XFs7P9jHI9Z0yRhK,2018-11-02,77,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,4
Khalid,Better,6zeeWid2sgw4lap2jV61PZ,2018-10-18,77,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
Joji,Run,6p8eEdiZLKJH8tcjGZuNTK,2020-02-06,77,0.447,0.72,7,-3.954,1,0.0332,0.0416,0.000297,0.614,0.362,157.892,195000,3
Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,2018-01-26,77,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4
Julia Michaels,What A Time (feat. Niall Horan),5WtfUKzXircvW8l5aaVZWT,2019-01-24,77,0.518,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.854,173307,4
Polo G,Heartless (feat. Mustard),2iP3unJbxZvRuqyrS0ocZy,2020-05-15,77,0.776,0.64,7,-8.058,1,0.184,0.149,0.0,0.101,0.326,160.038,204000,4
Luke Combs,She Got the Best of Me,698eQRku24PIYPQPHItKlA,2018-06-01,77,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,183160,4
Doja Cat,Cyber Sex,1ghvzmzpx2nnrbx7wtpMgo,2019-11-07,77,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733,4
FINNEAS,Break My Heart Again,2is19a6HY7ZdWP654IMhEE,2018-02-09,77,0.402,0.151,4,-14.227,0,0.0395,0.907,0.0,0.0941,0.483,144.293,238013,4
Bhad Bhabie,Geek'd (feat. Lil Baby),3nQQotHU6YtE0Z4kiMNoW8,2018-09-18,77,0.855,0.562,9,-7.099,0,0.299,0.485,7.89e-06,0.112,0.193,164.053,133691,4
Bazzi,Myself,5YLHLxoZsodDWjqSgjhBf3,2018-04-12,77,0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,167553,4
Pop Smoke,Make It Rain (feat. Rowdy Rebel),71d7LaAgPcNcUopu3OzmP7,2020-07-03,77,0.5,0.767,1,-4.105,1,0.403,0.162,9.79e-05,0.385,0.58,159.477,202443,4
Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,2018-02-14,77,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4
Lauv,Feelings,0s26En1JoJhVj32vizElpA,2020-03-06,77,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018,189613,4
Bad Bunny,BENDICIONES,2CoMYp2uIKsT09nreEZnZn,2020-05-10,77,0.828,0.581,11,-9.909,1,0.0725,0.0378,0.0,0.103,0.843,143.995,155060,4
mxmtoon,prom dress,2xCGBWfzTe8l2kvHpgvB6M,2019-09-17,77,0.56,0.674,10,-6.048,1,0.0446,0.698,0.0,0.123,0.421,119.942,197933,4
Pop Smoke,Element,57BGVV6wcyhbn3hsjlqEZB,2020-02-07,77,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,5
Maren Morris,The Bones - with Hozier,1yTTMcUhL7rtz08Dsgb7Qb,2019-10-04,77,0.561,0.597,11,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,197299,4
Roddy Ricch,Down Below,4SWWe2OYC4mqf40Gc2RSdl,2018-11-02,77,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,4
Silk City,Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,2018-09-06,77,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173,4
24kGoldn,Mood (feat. Iann Dior),3tjFYV6RSFtuktYl3ZtYcq,2020-07-24,77,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,140526,4
Ski Mask The Slump God,Burn The Hoods,34PhB0kHT00utubP3aTau8,2020-07-24,77,0.871,0.715,3,-7.828,0,0.147,0.196,0.0,0.14,0.378,150.955,102960,4
Billie Eilish,bad guy (with Justin Bieber),3yNZ5r3LKfdmjoS3gkhUCT,2019-07-11,77,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,194840,4
Lil Yachty,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",0gO3E51A3fqp0ypJ26QbVP,2020-05-29,77,0.784,0.632,10,-6.083,0,0.347,0.156,0.0,0.605,0.746,124.603,232839,4
Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,2018-05-10,77,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4
Ellie Goulding,Slow Grenade,5z8uLrYMcUVvzTV28twt44,2020-06-30,77,0.758,0.562,9,-6.302,1,0.0771,0.0996,0.0,0.0996,0.581,142.035,217493,4
Verzache,Needs,0WKmVAD4VWk5EdTyCFILi4,2018-02-14,77,0.813,0.601,11,-7.552,0,0.116,0.189,0.0002,0.426,0.855,118.981,177479,4
Jhay Cortez,No Me Conoce - Remix,7rknFhrVDyxzTJkPSf7LoW,2019-05-17,77,0.794,0.79,10,-3.855,0,0.0599,0.144,0.0,0.0893,0.577,91.984,307547,4
KBFR,Hood Baby,5au5NgWCdev4WeLRB3YEOR,2020-04-03,77,0.974,0.472,11,-11.848,0,0.447,0.0488,0.000157,0.116,0.806,126.065,110063,4
Moneybagg Yo,Said Sum,45npF3MKvCa1sO7s4y7qBf,2020-06-30,77,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998,155168,4
BTS,My Time,4vTgx6h4seHvkuFh84JXYP,2020-02-21,77,0.674,0.64,0,-5.139,0,0.0339,0.151,0.0,0.0925,0.664,99.908,234458,4
Taylor Swift,I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,2019-08-23,77,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
benny blanco,Roses (with Juice WRLD feat. Brendon Urie),1KVczjazCcCCgM3gXXUl47,2018-12-07,77,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,223543,4
King Princess,1950,0CZ8lquoTX2Dkg7Ak2inwA,2018-02-23,77,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,225133,4
HIXTAPE,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",5FmvaZGd6fulojSToozLRD,2019-09-13,77,0.516,0.745,2,-8.352,1,0.0774,0.563,0.0,0.275,0.825,186.004,173173,3
Lund,Broken,4W8sUeokQKfHt1uTXp0Jq0,2020-04-17,77,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,200673,4
Morgan Wallen,Cover Me Up,47yypFbq6fu3yUvFoaf2UN,2019-04-05,77,0.461,0.437,2,-8.285,1,0.0284,0.235,7.1e-06,0.121,0.194,128.132,292663,3
TOKYO’S REVENGE,GOODMORNINGTOKYO!,0Q2n5yzl2XRqYbV77tZNYp,2019-10-18,77,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,150115,4
Thomas Rhett,On Me (feat. Ava Max),7k6tAZp4m93oswrPqSfBbc,2020-05-15,77,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,164683,4
Logic,Hit My Line,24FR8mXTaiGZPrxnkf1kcP,2020-07-24,77,0.62,0.786,9,-5.22,0,0.167,0.143,0.0,0.46,0.679,164.057,265191,4
Anuel AA,Secreto,5W83ErFkO3aKAIS1WMi6u0,2019-01-15,77,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4
MAX,Love Me Less (feat. Quinn XCII),2tOOcDDYkh0PSjr6GwPEAJ,2019-04-05,77,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670,4
NOTD,I Don't Know Why,0ZXdzaT1k688dkpNeEgQiV,2020-05-08,77,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,207668,4
Juice WRLD,Hear Me Calling,13ZyrkCDmRz5xY3seuAWYk,2019-03-08,77,0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977,4
Rasster,SAD - Imanbek xxx Remix,4x5ymi4akay9Fq5Xm1PW3E,2020-05-22,77,0.746,0.757,5,-6.078,0,0.054,0.491,0.00124,0.0863,0.499,124.992,174720,4
Ellie Goulding,Sixteen,4PkIDTPGedm0enzdvilLNd,2019-04-12,77,0.669,0.801,8,-5.445,1,0.136,0.268,0.0,0.0594,0.541,109.919,201072,4
BTS,We are Bulletproof : the Eternal,44WLOqH7QayQOQdeUHeKUK,2020-02-21,77,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047,261543,4
Metro Boomin,10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ,2018-11-06,77,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,208293,4
TWICE,FANCY,0W5hTAWn8Tq0Qfhg1XP3YW,2019-04-22,77,0.697,0.874,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.022,213880,4
Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e,2018-10-23,77,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
Juice WRLD,Hide (feat. Seezyn),6rz0dTA0PdhXImFV5EjM0w,2018-12-14,77,0.715,0.639,5,-5.017,0,0.0752,0.0622,0.0,0.157,0.151,149.996,205800,4
Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),6zegtH6XXd2PDPLvy1Y0n2,2019-11-01,77,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861,190067,4
iann dior,Pretty Girls,3fKdTr6Uv8HTb92Ih3QWxa,2020-06-12,77,0.732,0.511,6,-6.779,1,0.0541,0.276,0.0,0.0916,0.62,96.946,133608,4
Metro Boomin,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,2018-11-06,77,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,4
Post Malone,Stay,4H7WNRErSbONkM06blBoGc,2018-04-27,77,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,204427,4
5 Seconds of Summer,Youngblood,55S2PQgSMYAhgoTCcGCDfw,2018-04-12,77,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
Glass Animals,Heat Waves,6CDzDgIUqeDY5g8ujExx2f,2020-06-29,77,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,2xyx0o4xNOLLjBSbOOdcbA,2019-10-04,77,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4
$NOT,GOSHA,0j8ppsOOawdPCJnSTcXgOy,2020-03-06,77,0.847,0.448,0,-10.14,1,0.416,0.81,1.35e-05,0.325,0.488,79.975,120000,4
G-Eazy,Moana,1Tfxi7N3DW4zvAuVjt9g8X,2020-04-29,77,0.753,0.502,1,-6.879,1,0.264,0.0439,1.54e-06,0.128,0.349,205.895,178217,4
Lauv,Who (feat. BTS),2qG81jL9UIP54uS8gYyP4k,2020-03-06,77,0.632,0.345,11,-8.0,0,0.0349,0.551,0.0,0.104,0.0818,141.641,180413,3
Lil Tjay,Zoo York (feat. Fivio Foreign & Pop Smoke),3Ddny34bFoYBb8dIGq5lwp,2020-05-08,77,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81e-06,0.106,0.303,92.466,214825,5
Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,2018-09-14,77,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
Dean Lewis,Waves,6w8pFOKn42O418qwcQElZ3,2019-03-22,77,0.518,0.729,11,-7.193,0,0.0452,0.183,0.0,0.0643,0.343,156.879,240013,4
Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,7h0d2h0fUmzbs7zeFigJPn,2019-12-27,77,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874,4
XXXTENTACION,Riot,4aOOExMBUyxKnEYb39SrTg,2020-06-01,77,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,4
Post Malone,Die For Me (feat. Future & Halsey),2C6WXnmZ66tHhHlnvwePiK,2019-09-06,77,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,245267,4
Miranda Lambert,Bluebird,0kPeZAyIhIfeZNrtfjJGDB,2019-11-01,77,0.661,0.633,7,-5.986,1,0.0349,0.038,2.82e-06,0.124,0.613,81.984,209760,4
Kygo,Broken Glass,78ldtCaBRJVp2i91B715L0,2020-05-29,77,0.526,0.633,7,-7.002,1,0.134,0.372,0.0,0.129,0.272,171.044,203947,3
A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",733c1CWmIGymoQXdp7Us88,2020-02-14,77,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,188563,4
Idina Menzel,Show Yourself,50WeOnXhM1H7AZEeIDoWfZ,2019-11-15,77,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,260907,4
BLACKPINK,DDU-DU DDU-DU,2aI2k39nfa3KFsa4JclQzw,2018-06-15,77,0.671,0.859,4,-3.922,0,0.0833,0.0323,0.0,0.267,0.389,139.931,209355,4
Bad Bunny,Vete,2n7ohqg1s68ToAHh4u9mcW,2020-02-28,77,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,4
Lady Gaga,911,6qI0MU175Dk2DeoUjlrOpy,2020-05-29,77,0.789,0.813,5,-4.563,1,0.0374,0.0294,2.07e-06,0.519,0.42,116.007,172133,4
Pop Smoke,Creature (feat. Swae Lee),3eV2WT9YhfzkxbufnBF8wK,2020-07-03,77,0.794,0.717,7,-5.73,1,0.251,0.0511,0.0,0.195,0.372,141.881,202816,4
JAWNY,Honeypie,0rzWENXdfcLTgyt5DByGTy,2019-04-25,77,0.743,0.683,5,-4.606,0,0.201,0.0713,0.0,0.15,0.926,115.033,135521,4
